NEED_2_TEST,ID,SENSOR_TYPE,D_STATE,D_TRIGGER,D_SLEEP_TIME_1,R_GW_SIREN_1,R_SYSTEM_STATE_1,R_EVENT,D_SLEEP_TIME_2,IS_KEYFOB,D_STATE_2,R_GW_SIREN_2,R_SYSTEM_STATE_2,R_EVENT_2,R_CLIP_FILE
N,171,PIR,EXIT_DELAY,TAMPER,40,NO_SOUND,EXIT_DELAY,NO_CHK,40,N,DISARM_PIN_FAIL,NO_SOUND,AWAY_ARM,NO_CHK,N
N,172,PIR,EXIT_DELAY,TAMPER,40,NO_SOUND,EXIT_DELAY,NO_CHK,40,Y,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,173,PIR,EXIT_DELAY,TAMPER,40,NO_SOUND,EXIT_DELAY,NO_CHK,40,Y,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,174,PIR,EXIT_DELAY,TAMPER,40,NO_SOUND,EXIT_DELAY,NO_CHK,40,Y,DISARM,NO_SOUND,DISARM,20002,N
N,175,PIR,EXIT_DELAY,TAMPER,40,NO_SOUND,EXIT_DELAY,NO_CHK,40,NOTHING,NOTHING,NO_SOUND,AWAY_ARM,NO_CHK,N
N,176,PIR,EXIT_DELAY,TAMPER,60,NO_SOUND,EXIT_DELAY,NO_CHK,120,N,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,177,PIR,EXIT_DELAY,TAMPER,60,NO_SOUND,EXIT_DELAY,NO_CHK,120,N,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,178,PIR,EXIT_DELAY,TAMPER,60,NO_SOUND,EXIT_DELAY,NO_CHK,120,N,DISARM,NO_SOUND,DISARM,20002,N
N,179,PIR,EXIT_DELAY,TAMPER,60,NO_SOUND,EXIT_DELAY,NO_CHK,120,N,DISARM_PIN_FAIL,NO_SOUND,AWAY_ARM,NO_CHK,N
N,180,PIR,EXIT_DELAY,TAMPER,60,NO_SOUND,EXIT_DELAY,NO_CHK,120,Y,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,181,PIR,EXIT_DELAY,TAMPER,60,NO_SOUND,EXIT_DELAY,NO_CHK,120,Y,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,182,PIR,EXIT_DELAY,TAMPER,60,NO_SOUND,EXIT_DELAY,NO_CHK,120,Y,DISARM,NO_SOUND,DISARM,20002,N
N,183,PIR,EXIT_DELAY,TAMPER,60,NO_SOUND,EXIT_DELAY,NO_CHK,120,NOTHING,NOTHING,NO_SOUND,AWAY_ARM,NO_CHK,N
N,184,PIR,AWAY_ARM,OFFLINE,10,NO_SOUND,AWAY_ARM,NO_CHK,10,N,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,185,PIR,AWAY_ARM,OFFLINE,10,NO_SOUND,AWAY_ARM,NO_CHK,10,N,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,186,PIR,AWAY_ARM,OFFLINE,10,NO_SOUND,AWAY_ARM,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20002,N
N,187,PIR,AWAY_ARM,OFFLINE,10,NO_SOUND,AWAY_ARM,NO_CHK,10,N,DISARM_PIN_FAIL,NO_SOUND,AWAY_ARM,NO_CHK,N
N,188,PIR,AWAY_ARM,OFFLINE,10,NO_SOUND,AWAY_ARM,NO_CHK,10,Y,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,189,PIR,AWAY_ARM,OFFLINE,10,NO_SOUND,AWAY_ARM,NO_CHK,10,Y,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,190,PIR,AWAY_ARM,OFFLINE,10,NO_SOUND,AWAY_ARM,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20002,N
N,191,PIR,AWAY_ARM,OFFLINE,10,NO_SOUND,AWAY_ARM,NO_CHK,10,NOTHING,NOTHING,NO_SOUND,AWAY_ARM,NO_CHK,N
N,192,PIR,AWAY_ARM,OFFLINE,60,NO_SOUND,AWAY_ARM,NO_CHK,140,N,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,193,PIR,AWAY_ARM,OFFLINE,60,NO_SOUND,AWAY_ARM,NO_CHK,140,N,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,194,PIR,AWAY_ARM,OFFLINE,60,NO_SOUND,AWAY_ARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,20002,N
N,195,PIR,AWAY_ARM,OFFLINE,60,NO_SOUND,AWAY_ARM,NO_CHK,140,N,DISARM_PIN_FAIL,NO_SOUND,AWAY_ARM,NO_CHK,N
N,196,PIR,AWAY_ARM,OFFLINE,60,NO_SOUND,AWAY_ARM,NO_CHK,140,Y,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,197,PIR,AWAY_ARM,OFFLINE,60,NO_SOUND,AWAY_ARM,NO_CHK,140,Y,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,198,PIR,AWAY_ARM,OFFLINE,60,NO_SOUND,AWAY_ARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,20002,N
N,199,PIR,AWAY_ARM,OFFLINE,60,NO_SOUND,AWAY_ARM,NO_CHK,140,NOTHING,NOTHING,NO_SOUND,AWAY_ARM,NO_CHK,N
N,200,PIR,AWAY_ARM,OFFLINE,60,NO_SOUND,AWAY_ARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,201,PIR,AWAY_ARM,OFFLINE,60,NO_SOUND,AWAY_ARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,202,PIR,AWAY_ARM,OFFLINE,60,NO_SOUND,AWAY_ARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20002,N
N,203,PIR,AWAY_ARM,OFFLINE,60,NO_SOUND,AWAY_ARM,NO_CHK,250,N,DISARM_PIN_FAIL,NO_SOUND,AWAY_ARM,NO_CHK,N
N,204,PIR,AWAY_ARM,OFFLINE,60,NO_SOUND,AWAY_ARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,205,PIR,AWAY_ARM,OFFLINE,60,NO_SOUND,AWAY_ARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,206,PIR,AWAY_ARM,OFFLINE,60,NO_SOUND,AWAY_ARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20002,N
N,207,PIR,AWAY_ARM,OFFLINE,60,NO_SOUND,AWAY_ARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,AWAY_ARM,NO_CHK,N
N,208,PIR,AWAY_ARM,LOW_BATTERY,10,NO_SOUND,AWAY_ARM,NO_CHK,10,N,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,209,PIR,AWAY_ARM,LOW_BATTERY,10,NO_SOUND,AWAY_ARM,NO_CHK,10,N,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,210,PIR,AWAY_ARM,LOW_BATTERY,10,NO_SOUND,AWAY_ARM,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20002,N
N,211,PIR,AWAY_ARM,LOW_BATTERY,10,NO_SOUND,AWAY_ARM,NO_CHK,10,N,DISARM_PIN_FAIL,NO_SOUND,AWAY_ARM,NO_CHK,N
N,212,PIR,AWAY_ARM,LOW_BATTERY,10,NO_SOUND,AWAY_ARM,NO_CHK,10,Y,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,213,PIR,AWAY_ARM,LOW_BATTERY,10,NO_SOUND,AWAY_ARM,NO_CHK,10,Y,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,214,PIR,AWAY_ARM,LOW_BATTERY,10,NO_SOUND,AWAY_ARM,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20002,N
N,215,PIR,AWAY_ARM,LOW_BATTERY,10,NO_SOUND,AWAY_ARM,NO_CHK,10,NOTHING,NOTHING,NO_SOUND,AWAY_ARM,NO_CHK,N
N,216,PIR,AWAY_ARM,LOW_BATTERY,60,NO_SOUND,AWAY_ARM,NO_CHK,140,N,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,217,PIR,AWAY_ARM,LOW_BATTERY,60,NO_SOUND,AWAY_ARM,NO_CHK,140,N,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,218,PIR,AWAY_ARM,LOW_BATTERY,60,NO_SOUND,AWAY_ARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,20002,N
N,219,PIR,AWAY_ARM,LOW_BATTERY,60,NO_SOUND,AWAY_ARM,NO_CHK,140,N,DISARM_PIN_FAIL,NO_SOUND,AWAY_ARM,NO_CHK,N
N,220,PIR,AWAY_ARM,LOW_BATTERY,60,NO_SOUND,AWAY_ARM,NO_CHK,140,Y,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,221,PIR,AWAY_ARM,LOW_BATTERY,60,NO_SOUND,AWAY_ARM,NO_CHK,140,Y,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,222,PIR,AWAY_ARM,LOW_BATTERY,60,NO_SOUND,AWAY_ARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,20002,N
N,223,PIR,AWAY_ARM,LOW_BATTERY,60,NO_SOUND,AWAY_ARM,NO_CHK,140,NOTHING,NOTHING,NO_SOUND,AWAY_ARM,NO_CHK,N
N,224,PIR,AWAY_ARM,LOW_BATTERY,60,NO_SOUND,AWAY_ARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,225,PIR,AWAY_ARM,LOW_BATTERY,60,NO_SOUND,AWAY_ARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,226,PIR,AWAY_ARM,LOW_BATTERY,60,NO_SOUND,AWAY_ARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20002,N
N,227,PIR,AWAY_ARM,LOW_BATTERY,60,NO_SOUND,AWAY_ARM,NO_CHK,250,N,DISARM_PIN_FAIL,NO_SOUND,AWAY_ARM,NO_CHK,N
N,228,PIR,AWAY_ARM,LOW_BATTERY,60,NO_SOUND,AWAY_ARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,229,PIR,AWAY_ARM,LOW_BATTERY,60,NO_SOUND,AWAY_ARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,230,PIR,AWAY_ARM,LOW_BATTERY,60,NO_SOUND,AWAY_ARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20002,N
N,231,PIR,AWAY_ARM,LOW_BATTERY,60,NO_SOUND,AWAY_ARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,AWAY_ARM,NO_CHK,N
,232,PIR,AWAY_ARM,ON_OFF,10,SOUND,ALARM,NO_CHK,10,N,ALARM,SOUND,ALARM,20006,Y
,233,PIR,AWAY_ARM,ON_OFF,10,SOUND,ALARM,NO_CHK,10,N,STAY_ARM,SOUND,ALARM,20008,Y
,234,PIR,AWAY_ARM,ON_OFF,10,SOUND,ALARM,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20002,Y
,235,PIR,AWAY_ARM,ON_OFF,10,SOUND,ALARM,NO_CHK,10,N,DISARM_PIN_FAIL,SOUND,ALARM,NO_CHK,Y
,236,PIR,AWAY_ARM,ON_OFF,10,SOUND,ALARM,NO_CHK,10,Y,AWAY_ARM,SOUND,ALARM,20006,Y
,237,PIR,AWAY_ARM,ON_OFF,10,SOUND,ALARM,NO_CHK,10,Y,STAY_ARM,SOUND,ALARM,20008,Y
,238,PIR,AWAY_ARM,ON_OFF,10,SOUND,ALARM,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20002,Y
,239,PIR,AWAY_ARM,ON_OFF,10,SOUND,ALARM,NO_CHK,10,NOTHING,NOTHING,SOUND,ALARM,NO_CHK,Y
,240,PIR,AWAY_ARM,ON_OFF,60,SOUND,ALARM,NO_CHK,140,N,AWAY_ARM,SOUND,ALARM,20006,Y
,241,PIR,AWAY_ARM,ON_OFF,60,SOUND,ALARM,NO_CHK,140,N,STAY_ARM,SOUND,ALARM,20008,Y
,242,PIR,AWAY_ARM,ON_OFF,60,SOUND,ALARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,20002,Y
,243,PIR,AWAY_ARM,ON_OFF,60,SOUND,ALARM,NO_CHK,140,N,DISARM_PIN_FAIL,SOUND,ALARM,NO_CHK,Y
,244,PIR,AWAY_ARM,ON_OFF,60,SOUND,ALARM,NO_CHK,140,Y,AWAY_ARM,SOUND,ALARM,20006,Y
,245,PIR,AWAY_ARM,ON_OFF,60,SOUND,ALARM,NO_CHK,140,Y,STAY_ARM,SOUND,ALARM,20008,Y
,246,PIR,AWAY_ARM,ON_OFF,60,SOUND,ALARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,20002,Y
,247,PIR,AWAY_ARM,ON_OFF,60,SOUND,ALARM,NO_CHK,140,NOTHING,NOTHING,SOUND,ALARM,NO_CHK,Y
,248,PIR,AWAY_ARM,ON_OFF,60,SOUND,ALARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,ALARM,20006,Y
,249,PIR,AWAY_ARM,ON_OFF,60,SOUND,ALARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,ALARM,20008,Y
,250,PIR,AWAY_ARM,ON_OFF,60,SOUND,ALARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20002,Y
,251,PIR,AWAY_ARM,ON_OFF,60,SOUND,ALARM,NO_CHK,250,N,DISARM_PIN_FAIL,NO_SOUND,ALARM,NO_CHK,Y
,252,PIR,AWAY_ARM,ON_OFF,60,SOUND,ALARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,ALARM,20006,Y
,253,PIR,AWAY_ARM,ON_OFF,60,SOUND,ALARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,ALARM,20008,Y
,254,PIR,AWAY_ARM,ON_OFF,60,SOUND,ALARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20002,Y
,255,PIR,AWAY_ARM,ON_OFF,60,SOUND,ALARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,ALARM,NO_CHK,Y
N,256,PIR,AWAY_ARM,TAMPER,10,SOUND,ALARM,NO_CHK,10,N,AWAY_ARM,SOUND,ALARM,20006,N
N,257,PIR,AWAY_ARM,TAMPER,10,SOUND,ALARM,NO_CHK,10,N,STAY_ARM,SOUND,ALARM,20008,N
N,258,PIR,AWAY_ARM,TAMPER,10,SOUND,ALARM,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20002,N
N,259,PIR,AWAY_ARM,TAMPER,10,SOUND,ALARM,NO_CHK,10,N,DISARM_PIN_FAIL,SOUND,ALARM,NO_CHK,N
N,260,PIR,AWAY_ARM,TAMPER,10,SOUND,ALARM,NO_CHK,10,Y,AWAY_ARM,SOUND,ALARM,20006,N
N,261,PIR,AWAY_ARM,TAMPER,10,SOUND,ALARM,NO_CHK,10,Y,STAY_ARM,SOUND,ALARM,20008,N
N,262,PIR,AWAY_ARM,TAMPER,10,SOUND,ALARM,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20002,N
N,263,PIR,AWAY_ARM,TAMPER,10,SOUND,ALARM,NO_CHK,10,NOTHING,NOTHING,SOUND,ALARM,NO_CHK,N
N,264,PIR,AWAY_ARM,TAMPER,60,SOUND,ALARM,NO_CHK,140,N,AWAY_ARM,SOUND,ALARM,20006,N
N,265,PIR,AWAY_ARM,TAMPER,60,SOUND,ALARM,NO_CHK,140,N,STAY_ARM,SOUND,ALARM,20008,N
N,266,PIR,AWAY_ARM,TAMPER,60,SOUND,ALARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,20002,N
N,267,PIR,AWAY_ARM,TAMPER,60,SOUND,ALARM,NO_CHK,140,N,DISARM_PIN_FAIL,SOUND,ALARM,NO_CHK,N
N,268,PIR,AWAY_ARM,TAMPER,60,SOUND,ALARM,NO_CHK,140,Y,AWAY_ARM,SOUND,ALARM,20006,N
N,269,PIR,AWAY_ARM,TAMPER,60,SOUND,ALARM,NO_CHK,140,Y,STAY_ARM,SOUND,ALARM,20008,N
N,270,PIR,AWAY_ARM,TAMPER,60,SOUND,ALARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,20002,N
N,271,PIR,AWAY_ARM,TAMPER,60,SOUND,ALARM,NO_CHK,140,NOTHING,NOTHING,SOUND,ALARM,NO_CHK,N
N,272,PIR,AWAY_ARM,TAMPER,60,SOUND,ALARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,ALARM,20006,N
N,273,PIR,AWAY_ARM,TAMPER,60,SOUND,ALARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,ALARM,20008,N
N,274,PIR,AWAY_ARM,TAMPER,60,SOUND,ALARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20002,N
N,275,PIR,AWAY_ARM,TAMPER,60,SOUND,ALARM,NO_CHK,250,N,DISARM_PIN_FAIL,NO_SOUND,ALARM,NO_CHK,N
N,276,PIR,AWAY_ARM,TAMPER,60,SOUND,ALARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,ALARM,20006,N
N,277,PIR,AWAY_ARM,TAMPER,60,SOUND,ALARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,ALARM,20008,N
N,278,PIR,AWAY_ARM,TAMPER,60,SOUND,ALARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20002,N
N,279,PIR,AWAY_ARM,TAMPER,60,SOUND,ALARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,ALARM,NO_CHK,N
N,280,PIR,STAY_ARM,OFFLINE,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,281,PIR,STAY_ARM,OFFLINE,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,282,PIR,STAY_ARM,OFFLINE,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20002,N
N,283,PIR,STAY_ARM,OFFLINE,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
N,284,PIR,STAY_ARM,OFFLINE,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,285,PIR,STAY_ARM,OFFLINE,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,286,PIR,STAY_ARM,OFFLINE,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20002,N
N,287,PIR,STAY_ARM,OFFLINE,10,NO_SOUND,STAY_ARM,NO_CHK,10,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
N,288,PIR,STAY_ARM,OFFLINE,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,289,PIR,STAY_ARM,OFFLINE,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,290,PIR,STAY_ARM,OFFLINE,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,20002,N
N,291,PIR,STAY_ARM,OFFLINE,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
N,292,PIR,STAY_ARM,OFFLINE,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,293,PIR,STAY_ARM,OFFLINE,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,294,PIR,STAY_ARM,OFFLINE,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,20002,N
N,295,PIR,STAY_ARM,OFFLINE,60,NO_SOUND,STAY_ARM,NO_CHK,140,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
N,296,PIR,STAY_ARM,OFFLINE,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,297,PIR,STAY_ARM,OFFLINE,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,298,PIR,STAY_ARM,OFFLINE,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20002,N
N,299,PIR,STAY_ARM,OFFLINE,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
N,300,PIR,STAY_ARM,OFFLINE,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,301,PIR,STAY_ARM,OFFLINE,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,302,PIR,STAY_ARM,OFFLINE,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20002,N
N,303,PIR,STAY_ARM,OFFLINE,10,NO_SOUND,STAY_ARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
N,304,PIR,STAY_ARM,LOW_BATTERY,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,305,PIR,STAY_ARM,LOW_BATTERY,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,306,PIR,STAY_ARM,LOW_BATTERY,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20002,N
N,307,PIR,STAY_ARM,LOW_BATTERY,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
N,308,PIR,STAY_ARM,LOW_BATTERY,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,309,PIR,STAY_ARM,LOW_BATTERY,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,310,PIR,STAY_ARM,LOW_BATTERY,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20002,N
N,311,PIR,STAY_ARM,LOW_BATTERY,10,NO_SOUND,STAY_ARM,NO_CHK,10,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
N,312,PIR,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,313,PIR,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,314,PIR,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,20002,N
N,315,PIR,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
N,316,PIR,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,317,PIR,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,318,PIR,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,20002,N
N,319,PIR,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,140,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
N,320,PIR,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,321,PIR,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,322,PIR,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20002,N
N,323,PIR,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
N,324,PIR,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,325,PIR,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,326,PIR,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20002,N
N,327,PIR,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
,328,PIR,STAY_ARM,ON_OFF,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
,329,PIR,STAY_ARM,ON_OFF,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
,330,PIR,STAY_ARM,ON_OFF,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20002,N
,331,PIR,STAY_ARM,ON_OFF,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
,332,PIR,STAY_ARM,ON_OFF,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
,333,PIR,STAY_ARM,ON_OFF,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
,334,PIR,STAY_ARM,ON_OFF,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20002,N
,335,PIR,STAY_ARM,ON_OFF,10,NO_SOUND,STAY_ARM,NO_CHK,10,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
,336,PIR,STAY_ARM,ON_OFF,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
,337,PIR,STAY_ARM,ON_OFF,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
,338,PIR,STAY_ARM,ON_OFF,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,20002,N
,339,PIR,STAY_ARM,ON_OFF,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
